,partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
12615,6320,19,Vitoria,9,2,54.0,471,81.0,25,2,0,0,3
12616,6322,19,Cruzeiro,12,2,54.0,535,83.0,14,2,0,3,3
12617,6322,19,Bahia,9,1,46.0,457,82.0,13,2,0,2,5
12618,6321,19,Botafogo-RJ,13,4,46.0,411,80.0,13,2,0,2,4
12619,6321,19,Atletico-MG,20,8,54.0,494,80.0,12,4,0,1,3
12620,6323,19,America-MG,10,1,53.0,517,84.0,13,2,1,1,4
12621,6323,19,Fluminense,11,4,47.0,459,84.0,8,0,0,0,4
12622,6324,19,Sao Paulo,6,3,39.0,358,75.0,17,2,0,1,2
12623,6324,19,Chapecoense,7,2,61.0,561,84.0,20,1,0,1,6
12624,6325,19,Ceara,12,2,42.0,335,80.0,21,0,1,1,6
12625,6325,19,Vasco,16,6,58.0,464,82.0,16,1,0,0,4
12626,6297,20,Internacional,14,5,38.0,343,74.0,18,2,0,1,5
12627,6297,20,Bahia,20,2,62.0,517,85.0,15,1,0,0,3
12628,6298,20,Parana,16,2,45.0,349,73.0,14,3,0,2,4
12629,6298,20,Sao Paulo,14,4,55.0,413,76.0,12,1,0,3,9
12630,6300,20,America-MG,6,3,46.0,422,74.0,21,2,0,2,4
12631,6300,20,Sport,15,6,54.0,459,79.0,9,2,0,3,4
12632,6299,20,Botafogo-RJ,10,4,31.0,230,64.0,17,4,1,0,3
12633,6299,20,Palmeiras,22,6,69.0,506,83.0,14,2,0,3,11
12634,6301,20,Fluminense,15,4,45.0,452,84.0,12,1,0,5,8
12635,6301,20,Corinthians,4,1,55.0,550,82.0,8,2,1,0,3
12636,6302,20,Cruzeiro,7,5,33.0,378,81.0,16,4,0,0,2
12637,6302,20,Gremio,10,6,67.0,752,90.0,13,2,0,0,6
12638,6303,20,Vitoria,4,1,35.0,313,77.0,19,2,0,1,4
12639,6303,20,Flamengo,15,5,65.0,555,88.0,18,2,0,1,7
12640,6304,20,Vasco,11,4,26.0,256,67.0,15,4,0,0,1
12641,6304,20,Atletico-MG,20,4,74.0,718,85.0,16,2,0,0,12
12642,6326,21,Bahia,7,0,52.0,385,78.0,17,2,0,2,4
12643,6326,21,Santos,5,3,48.0,357,78.0,25,1,0,3,6
12644,6327,21,Corinthians,17,7,62.0,458,80.0,18,3,0,2,8
12645,6327,21,Parana,13,3,38.0,281,70.0,20,3,1,0,7
12646,6328,21,Gremio,7,2,44.0,398,82.0,17,2,0,2,1
12647,6328,21,Athletico-PR,16,6,56.0,493,82.0,18,2,0,1,8
12648,6330,21,Botafogo-RJ,17,7,43.0,314,75.0,21,2,0,4,9
12649,6330,21,Sport,8,1,57.0,420,75.0,13,2,0,0,2
12650,6329,21,Fluminense,7,3,54.0,488,85.0,14,3,0,0,5
12651,6329,21,Cruzeiro,12,3,46.0,422,83.0,17,4,0,1,6
12652,6331,21,Ceara,8,3,41.0,325,76.0,21,6,1,2,5
12653,6331,21,Sao Paulo,19,4,59.0,448,83.0,13,3,0,0,8
12654,6332,21,Flamengo,11,6,49.0,443,82.0,9,2,1,0,6
12655,6332,21,America-MG,12,2,51.0,469,82.0,12,3,0,0,3
12656,6334,21,Atletico-MG,17,4,64.0,582,87.0,12,3,0,4,4
12657,6334,21,Vitoria,19,4,36.0,329,78.0,17,2,0,4,6
12658,6333,21,Palmeiras,20,3,43.0,387,72.0,24,3,0,0,4
12659,6333,21,Internacional,14,4,57.0,495,81.0,14,2,0,1,5
12660,6335,21,Vasco,15,6,49.0,428,78.0,18,3,0,0,6
12661,6335,21,Chapecoense,8,4,51.0,445,83.0,20,2,0,1,4
12662,6275,15,Vasco,16,3,45.0,399,81.0,14,2,0,1,5
12663,6275,15,Athletico-PR,11,3,55.0,475,80.0,15,1,0,1,8
12664,6274,15,Ceara,22,6,68.0,484,82.0,16,3,0,0,11
12665,6274,15,Bahia,6,3,32.0,236,67.0,25,4,0,1,2
12666,6337,22,Botafogo-RJ,12,0,43.0,352,78.0,19,3,0,0,6
12667,6337,22,Gremio,18,8,57.0,476,83.0,12,2,0,1,5
12668,6336,22,America-MG,5,3,42.0,394,78.0,10,1,1,3,3
12669,6336,22,Vitoria,21,9,58.0,533,88.0,21,5,0,1,5
12670,6338,22,Santos,9,4,41.0,412,77.0,11,1,0,0,3
12671,6338,22,Vasco,17,1,59.0,571,85.0,12,1,0,1,8
12672,6339,22,Atletico-MG,10,2,44.0,416,73.0,21,3,0,2,3
12673,6339,22,Corinthians,7,1,56.0,522,80.0,16,1,0,0,6
12674,6340,22,Flamengo,26,9,65.0,515,89.0,16,2,0,2,12
12675,6340,22,Ceara,9,4,35.0,285,77.0,14,2,0,0,1
12676,6341,22,Athletico-PR,24,11,60.0,534,89.0,14,2,0,3,4
12677,6341,22,Bahia,9,3,40.0,357,77.0,9,2,0,1,2
12678,6342,22,Sport,16,5,51.0,369,74.0,19,3,0,1,11
12679,6342,22,Parana,15,3,49.0,371,73.0,12,2,0,3,3
12680,6343,22,Sao Paulo,7,4,36.0,297,74.0,14,2,1,0,5
12681,6343,22,Fluminense,11,0,64.0,540,86.0,16,2,0,0,5
12682,6344,22,Internacional,14,4,49.0,445,83.0,14,2,0,0,5
12683,6344,22,Cruzeiro,19,4,51.0,457,84.0,16,3,0,3,8
12684,6345,22,Chapecoense,11,2,57.0,360,70.0,14,4,0,1,3
12685,6345,22,Palmeiras,12,5,43.0,297,62.0,23,4,0,2,5
12686,6346,23,Bahia,13,8,48.0,409,74.0,19,1,0,1,8
12687,6346,23,Sport,10,2,52.0,436,75.0,19,1,0,2,4
12688,6347,23,Cruzeiro,8,2,58.0,509,79.0,17,3,0,0,2
12689,6347,23,Botafogo-RJ,15,6,42.0,352,72.0,13,3,0,0,5
12690,6348,23,Ceara,17,7,31.0,263,75.0,19,6,0,0,7
12691,6348,23,Corinthians,11,3,69.0,611,90.0,19,2,0,1,4
12692,6349,23,Palmeiras,10,4,47.0,371,77.0,16,2,0,1,6
12693,6349,23,Athletico-PR,7,1,53.0,424,79.0,18,3,0,1,6
12694,6350,23,Parana,16,3,37.0,277,66.0,24,2,0,2,11
12695,6350,23,Chapecoense,12,6,63.0,498,83.0,19,2,0,1,3
12696,6351,23,Atletico-MG,10,3,46.0,346,75.0,17,3,0,0,2
12697,6351,23,Sao Paulo,16,5,54.0,394,77.0,18,1,0,2,9
12698,6352,23,Flamengo,11,4,62.0,602,84.0,13,1,0,2,3
12699,6352,23,Internacional,7,5,38.0,371,77.0,13,4,0,1,4
12700,6354,23,Fluminense,17,5,63.0,527,84.0,11,1,0,1,9
12701,6354,23,Vitoria,4,1,37.0,312,67.0,8,1,0,0,5
12702,6353,23,Santos,7,2,51.0,578,84.0,14,2,0,0,5
12703,6353,23,Gremio,8,3,49.0,568,85.0,8,1,0,0,1
12704,6355,23,Vasco,7,3,56.0,555,87.0,12,1,0,0,5
12705,6355,23,America-MG,10,5,44.0,450,81.0,19,1,0,2,4
12706,6356,24,Cruzeiro,10,2,45.0,369,69.0,19,1,0,2,4
12707,6356,24,Sport,11,1,55.0,423,75.0,22,3,0,3,8
12708,6357,24,Sao Paulo,12,2,54.0,392,78.0,16,3,0,3,11
12709,6357,24,Bahia,10,2,46.0,353,73.0,19,2,0,2,4
12710,6358,24,Chapecoense,9,3,38.0,304,77.0,13,2,0,1,3
12711,6358,24,Flamengo,15,6,62.0,492,86.0,17,2,0,1,8
12712,6359,24,America-MG,7,0,59.0,615,85.0,16,1,0,2,3
12713,6359,24,Ceara,12,3,41.0,423,81.0,10,1,0,1,4
12714,6360,24,Palmeiras,13,3,55.0,397,75.0,14,2,0,4,8
12715,6360,24,Corinthians,4,0,45.0,348,71.0,16,3,0,0,3
12716,6361,24,Botafogo-RJ,14,3,59.0,457,76.0,14,4,0,2,7
12717,6361,24,Fluminense,14,4,41.0,315,73.0,21,3,0,1,6
12718,6362,24,Internacional,11,4,42.0,347,71.0,17,5,0,2,5
12719,6362,24,Gremio,13,2,58.0,471,81.0,15,5,0,2,4
12720,6363,24,Parana,18,4,37.0,296,72.0,15,4,0,0,3
12721,6363,24,Santos,5,3,63.0,530,83.0,18,3,0,0,2
12722,6364,24,Vasco,13,4,48.0,395,80.0,19,1,1,0,5
12723,6364,24,Vitoria,7,1,52.0,432,84.0,19,4,1,0,2
12724,6365,24,Atletico-MG,12,5,53.0,434,80.0,13,4,0,3,6
12725,6365,24,Athletico-PR,16,5,47.0,385,82.0,14,5,1,0,6
12726,6305,20,Athletico-PR,11,5,52.0,349,77.0,18,3,0,0,4
12727,6305,20,Chapecoense,16,3,48.0,321,75.0,19,1,0,2,8
12728,6367,25,Gremio,21,4,62.0,553,86.0,11,1,0,5,4
12729,6367,25,Parana,8,1,38.0,334,75.0,13,1,0,0,3
12730,6366,25,Ceara,17,3,42.0,404,81.0,23,2,0,0,4
12731,6366,25,Vitoria,8,1,58.0,551,85.0,21,4,0,1,3
12732,6368,25,Vasco,17,7,38.0,302,82.0,19,3,0,0,6
12733,6368,25,Flamengo,22,5,62.0,488,86.0,13,2,1,1,13
12734,6369,25,Botafogo-RJ,14,4,47.0,419,77.0,13,1,1,1,5
12735,6369,25,America-MG,10,1,53.0,464,78.0,18,1,1,4,1
12736,6370,25,Cruzeiro,12,3,40.0,362,77.0,19,3,0,2,6
12737,6370,25,Atletico-MG,8,2,60.0,551,80.0,16,1,0,2,3
12738,6372,25,Fluminense,11,3,51.0,474,84.0,14,2,0,0,3
12739,6372,25,Athletico-PR,16,9,49.0,456,85.0,15,3,0,4,5
12740,6371,25,Bahia,9,3,42.0,384,76.0,14,1,0,0,6
12741,6371,25,Palmeiras,7,1,58.0,555,81.0,11,2,0,2,3
12742,6373,25,Santos,14,3,55.0,425,80.0,15,7,0,5,4
12743,6373,25,Sao Paulo,6,2,45.0,354,72.0,15,4,0,1,4
12744,6374,25,Sport,13,6,30.0,273,67.0,19,1,0,1,6
12745,6374,25,Corinthians,14,5,70.0,634,87.0,16,2,0,4,5
12746,6375,25,Chapecoense,19,5,52.0,323,75.0,14,4,0,0,6
12747,6375,25,Internacional,14,5,48.0,318,79.0,15,2,1,3,4
12748,6376,26,Sao Paulo,13,4,49.0,452,84.0,14,1,0,1,6
12749,6376,26,America-MG,7,3,51.0,476,81.0,12,1,0,0,2
12750,6377,26,Ceara,6,4,40.0,380,80.0,9,1,0,0,0
12751,6377,26,Gremio,20,8,60.0,550,87.0,12,3,0,1,17
12752,6378,26,Parana,11,3,42.0,374,81.0,11,4,0,0,3
12753,6378,26,Athletico-PR,15,9,58.0,502,84.0,15,0,0,1,6
12754,6379,26,Atletico-MG,15,4,49.0,421,80.0,15,2,0,1,6
12755,6379,26,Flamengo,7,2,51.0,438,80.0,26,2,0,2,4
12756,6380,26,Corinthians,9,5,55.0,580,86.0,13,0,0,1,2
12757,6380,26,Internacional,8,2,45.0,469,85.0,11,2,0,1,3
12758,6381,26,Palmeiras,9,4,48.0,367,68.0,16,2,0,0,5
12759,6381,26,Sport,12,2,52.0,396,69.0,16,2,0,2,6
12760,6382,26,Vitoria,13,3,61.0,519,87.0,15,1,0,2,3
12761,6382,26,Botafogo-RJ,11,7,39.0,352,78.0,17,4,0,2,1
12762,6383,26,Cruzeiro,6,4,46.0,428,83.0,17,2,0,1,4
12763,6383,26,Santos,13,7,54.0,508,81.0,12,2,0,1,6
12764,6384,26,Chapecoense,11,4,57.0,394,80.0,19,2,1,1,7
12765,6384,26,Fluminense,9,5,43.0,316,73.0,19,3,0,0,2
12766,6385,26,Vasco,10,3,62.0,480,82.0,12,5,0,6,4
12767,6385,26,Bahia,15,6,38.0,292,72.0,15,2,1,1,8
12768,6155,3,Santos,13,3,54.0,444,84.0,11,1,0,3,10
12769,6155,3,Vasco,14,3,46.0,397,82.0,17,2,1,0,6
12770,6386,27,Fluminense,14,2,51.0,532,87.0,10,1,0,0,7
12771,6386,27,Gremio,7,6,49.0,540,86.0,13,2,0,1,2
12772,6387,27,Corinthians,16,7,61.0,707,91.0,4,1,0,3,5
12773,6387,27,America-MG,10,2,39.0,453,86.0,8,0,0,1,1
12774,6388,27,Bahia,13,3,32.0,257,72.0,16,2,0,2,4
12775,6388,27,Flamengo,11,5,68.0,562,84.0,17,1,0,2,3
12776,6389,27,Cruzeiro,4,1,56.0,433,81.0,19,6,0,1,2
12777,6389,27,Palmeiras,17,4,44.0,334,76.0,15,5,0,3,7
12778,6390,27,Sport,6,1,37.0,326,80.0,16,3,1,0,6
12779,6390,27,Atletico-MG,22,8,63.0,563,87.0,18,1,0,2,6
12780,6393,27,Internacional,12,5,61.0,483,82.0,19,3,0,4,7
12781,6393,27,Vitoria,7,1,39.0,314,71.0,18,6,1,1,0
12782,6391,27,Santos,15,5,63.0,512,88.0,8,2,0,2,12
12783,6391,27,Athletico-PR,10,4,37.0,317,75.0,17,6,0,2,5
12784,6392,27,Botafogo-RJ,9,4,39.0,276,72.0,20,1,0,2,7
12785,6392,27,Sao Paulo,16,7,61.0,423,81.0,18,2,0,2,7
12786,6394,27,Ceara,13,6,44.0,335,77.0,15,4,0,0,5
12787,6394,27,Chapecoense,10,4,56.0,421,81.0,20,5,0,1,8
12788,6395,27,Parana,20,5,40.0,317,76.0,15,1,0,2,11
12789,6395,27,Vasco,17,4,60.0,480,82.0,11,0,1,2,5
12790,6396,28,Internacional,7,2,57.0,534,85.0,10,1,0,0,4
12791,6396,28,Sport,12,3,43.0,382,79.0,10,4,0,3,8
12792,6397,28,Corinthians,11,3,54.0,504,85.0,9,2,0,1,4
12793,6397,28,Flamengo,13,7,46.0,432,82.0,18,1,0,0,10
12794,6398,28,Vitoria,18,2,59.0,447,83.0,17,3,1,0,8
12795,6398,28,Santos,12,3,41.0,327,80.0,24,2,0,1,2
12796,6400,28,Atletico-MG,17,2,64.0,497,86.0,15,3,0,1,9
12797,6400,28,Chapecoense,9,1,36.0,279,76.0,20,3,0,2,5
12798,6399,28,America-MG,6,3,36.0,397,85.0,13,3,0,3,1
12799,6399,28,Athletico-PR,10,4,64.0,678,90.0,10,3,0,0,5
12800,6401,28,Sao Paulo,7,1,61.0,458,81.0,21,2,0,2,4
12801,6401,28,Palmeiras,8,4,39.0,312,67.0,17,3,0,3,2
12802,6402,28,Gremio,20,6,76.0,603,86.0,13,2,0,5,9
12803,6402,28,Bahia,10,5,24.0,203,66.0,25,3,1,0,5
12804,6403,28,Parana,8,0,30.0,269,76.0,18,2,0,0,2
12805,6403,28,Fluminense,17,8,70.0,618,92.0,8,1,0,3,8
12806,6404,28,Vasco,10,4,49.0,428,83.0,13,2,0,0,6
12807,6404,28,Botafogo-RJ,18,5,51.0,444,83.0,13,3,0,0,7
12808,6406,29,Fluminense,13,5,48.0,389,82.0,15,3,0,0,3
12809,6406,29,Flamengo,16,6,52.0,404,81.0,16,2,0,0,6
12810,6407,29,Santos,12,4,44.0,359,77.0,19,3,0,3,5
12811,6407,29,Corinthians,8,2,56.0,466,82.0,19,3,0,1,2
12812,6408,29,Bahia,20,7,68.0,542,86.0,5,3,0,3,12
12813,6408,29,Parana,7,3,32.0,276,67.0,10,3,0,0,1
12814,6409,29,Vitoria,17,3,42.0,314,72.0,20,2,0,0,3
12815,6409,29,Chapecoense,15,1,58.0,409,78.0,14,3,0,1,7
12816,6410,29,Cruzeiro,14,4,44.0,410,82.0,17,2,1,1,9
12817,6410,29,Vasco,18,6,56.0,511,87.0,14,6,0,1,10
12818,6411,29,Sao Paulo,9,1,42.0,289,73.0,23,3,1,1,4
12819,6411,29,Internacional,17,6,58.0,386,82.0,16,0,0,6,6
12820,6412,29,Gremio,3,0,67.0,648,87.0,16,2,0,0,5
12821,6412,29,Palmeiras,8,6,33.0,326,74.0,16,4,0,0,4
12822,6414,29,Sport,7,2,30.0,256,77.0,12,3,0,2,3
12823,6414,29,Athletico-PR,27,8,70.0,566,91.0,13,0,0,0,10
12824,6413,29,Atletico-MG,10,2,60.0,510,86.0,16,1,0,1,16
12825,6413,29,America-MG,15,8,40.0,362,83.0,15,0,0,2,3
12826,6415,29,Botafogo-RJ,8,0,43.0,377,77.0,10,3,0,1,3
12827,6415,29,Ceara,21,7,57.0,474,84.0,13,1,0,1,6
12828,6416,30,Gremio,13,4,48.0,462,84.0,8,0,0,2,4
12829,6416,30,America-MG,10,3,52.0,486,82.0,17,0,0,1,5
12830,6417,30,Bahia,9,2,35.0,274,70.0,21,1,0,0,2
12831,6417,30,Botafogo-RJ,9,4,65.0,492,82.0,10,2,0,0,8
12832,6418,30,Sao Paulo,14,5,32.0,252,73.0,20,3,0,5,4
12833,6418,30,Athletico-PR,10,1,68.0,559,84.0,15,2,0,2,7
12834,6419,30,Sport,15,6,48.0,447,81.0,16,0,0,1,1
12835,6419,30,Vasco,12,3,52.0,468,81.0,18,3,0,0,4
12836,6420,30,Corinthians,9,4,57.0,502,81.0,23,4,0,1,5
12837,6420,30,Vitoria,12,6,43.0,375,81.0,18,1,0,1,5
12838,6421,30,Atletico-MG,12,2,45.0,417,77.0,19,2,0,0,7
12839,6421,30,Fluminense,13,6,55.0,500,81.0,14,2,1,2,4
12840,6422,30,Ceara,21,6,62.0,448,85.0,13,2,0,2,12
12841,6422,30,Palmeiras,16,6,38.0,300,76.0,14,5,1,1,4
12842,6423,30,Chapecoense,15,2,45.0,424,81.0,15,1,0,1,4
12843,6423,30,Cruzeiro,12,5,55.0,516,82.0,9,2,0,1,4
12844,6424,30,Parana,7,2,31.0,317,75.0,17,1,1,1,4
12845,6424,30,Flamengo,11,6,69.0,699,88.0,13,0,0,2,1
12846,6425,30,Internacional,14,9,48.0,387,82.0,14,1,0,2,5
12847,6425,30,Santos,8,3,52.0,418,78.0,15,3,0,2,7
12848,6405,28,Ceara,7,3,38.0,346,78.0,18,3,0,1,1
12849,6405,28,Cruzeiro,18,6,62.0,552,87.0,7,1,0,2,10
12850,6426,31,Vitoria,15,3,61.0,483,87.0,8,1,0,0,4
12851,6426,31,Sao Paulo,14,6,39.0,315,77.0,24,2,1,0,6
12852,6427,31,Vasco,16,7,49.0,372,81.0,17,3,0,1,6
12853,6427,31,Internacional,10,3,51.0,391,81.0,20,5,1,2,4
12854,6428,31,Santos,24,10,70.0,531,86.0,15,2,0,2,12
12855,6428,31,Fluminense,8,1,30.0,240,65.0,17,3,0,1,2
12856,6429,31,Sport,8,4,31.0,293,71.0,16,2,0,0,0
12857,6429,31,Gremio,17,4,69.0,617,86.0,10,2,0,0,10
12858,6431,31,Chapecoense,10,5,40.0,317,76.0,12,3,0,1,4
12859,6431,31,America-MG,8,2,60.0,486,80.0,24,4,0,1,4
12860,6432,31,Palmeiras,8,3,29.0,210,61.0,17,5,0,2,4
12861,6432,31,Flamengo,22,4,71.0,496,82.0,19,2,0,0,15
12862,6430,31,Bahia,11,2,45.0,363,77.0,15,3,0,0,5
12863,6430,31,Corinthians,14,3,55.0,429,80.0,11,3,0,2,5
12864,6434,31,Botafogo-RJ,9,4,30.0,242,73.0,30,5,0,1,2
12865,6434,31,Athletico-PR,16,7,70.0,565,87.0,19,2,0,1,5
12866,6433,31,Cruzeiro,13,5,61.0,600,88.0,13,0,0,3,9
12867,6433,31,Parana,5,0,39.0,400,85.0,18,2,0,1,0
12868,6435,31,Ceara,11,5,37.0,288,75.0,13,2,0,2,3
12869,6435,31,Atletico-MG,14,3,63.0,494,87.0,21,4,0,3,6
12870,6436,32,Fluminense,23,5,67.0,534,85.0,14,2,1,1,9
12871,6436,32,Vasco,10,4,33.0,273,72.0,12,3,0,2,2
12872,6437,32,Gremio,13,7,44.0,398,77.0,12,1,0,4,3
12873,6437,32,Atletico-MG,17,2,56.0,484,83.0,12,4,0,0,8
12874,6438,32,Palmeiras,11,5,39.0,309,77.0,26,3,0,0,3
12875,6438,32,Santos,6,5,61.0,473,86.0,23,4,1,0,5
12876,6442,32,Corinthians,9,5,61.0,439,79.0,19,2,0,1,3
12877,6442,32,Botafogo-RJ,18,6,39.0,288,74.0,25,1,0,0,5
12878,6439,32,America-MG,16,5,55.0,506,83.0,18,3,0,0,8
12879,6439,32,Cruzeiro,10,3,45.0,439,81.0,8,1,0,1,2
12880,6441,32,Sao Paulo,7,3,37.0,290,71.0,17,2,0,1,8
12881,6441,32,Flamengo,20,8,63.0,470,80.0,13,1,0,0,7
12882,6440,32,Parana,5,1,45.0,316,72.0,19,3,0,0,2
12883,6440,32,Vitoria,14,4,55.0,368,75.0,19,4,1,2,5
12884,6443,32,Internacional,12,5,63.0,512,84.0,9,2,0,1,11
12885,6443,32,Athletico-PR,9,4,37.0,318,78.0,20,3,0,1,5
12886,6444,32,Chapecoense,8,2,40.0,279,71.0,22,1,0,5,3
12887,6444,32,Bahia,15,6,60.0,410,79.0,15,1,0,1,5
12888,6445,32,Sport,9,4,52.0,427,75.0,13,3,0,1,8
12889,6445,32,Ceara,13,2,48.0,419,78.0,16,3,0,1,3
12890,6446,33,America-MG,17,1,65.0,508,83.0,10,2,1,8,13
12891,6446,33,Parana,8,2,35.0,277,66.0,10,1,1,1,6
12892,6447,33,Corinthians,15,5,47.0,346,75.0,10,0,1,1,7
12893,6447,33,Sao Paulo,10,2,53.0,397,81.0,18,3,0,4,2
12894,6448,33,Botafogo-RJ,13,4,34.0,258,68.0,30,4,0,4,4
12895,6448,33,Flamengo,13,4,66.0,501,81.0,16,6,0,2,3
12896,6449,33,Athletico-PR,10,3,44.0,445,82.0,17,4,0,0,4
12897,6449,33,Cruzeiro,12,3,56.0,550,86.0,14,7,0,1,3
12898,6450,33,Vitoria,8,3,51.0,332,72.0,18,3,0,3,4
12899,6450,33,Bahia,16,2,49.0,326,70.0,25,4,0,3,5
12900,6452,33,Atletico-MG,18,8,56.0,430,78.0,22,3,0,0,6
12901,6452,33,Palmeiras,7,3,44.0,346,73.0,14,2,0,4,4
12902,6453,33,Gremio,19,4,71.0,611,89.0,12,2,0,1,7
12903,6453,33,Vasco,6,2,29.0,256,71.0,17,4,0,0,2
12904,6451,33,Internacional,5,4,60.0,515,84.0,15,5,0,1,5
12905,6451,33,Ceara,21,5,40.0,330,82.0,11,2,0,2,6
12906,6454,33,Fluminense,16,7,61.0,542,84.0,18,0,0,3,4
12907,6454,33,Sport,3,0,39.0,345,72.0,16,2,0,2,5
12908,6455,33,Santos,19,2,64.0,447,78.0,15,2,0,3,5
12909,6455,33,Chapecoense,7,3,36.0,262,61.0,24,1,0,4,4
12910,6456,34,Vasco,15,8,45.0,396,83.0,13,1,0,0,5
12911,6456,34,Athletico-PR,17,5,55.0,461,83.0,9,0,0,4,7
12912,6457,34,Ceara,7,3,38.0,341,78.0,15,3,0,1,0
12913,6457,34,Bahia,23,11,62.0,539,85.0,11,2,0,0,10
12914,6458,34,Parana,5,1,24.0,212,66.0,19,3,2,0,0
12915,6458,34,Atletico-MG,11,4,76.0,672,90.0,14,3,0,2,5
12916,6459,34,Sport,14,2,55.0,392,74.0,21,4,0,2,7
12917,6459,34,Vitoria,14,6,45.0,312,74.0,17,4,0,3,8
12918,6460,34,Fluminense,5,2,53.0,354,80.0,24,4,1,3,4
12919,6460,34,Palmeiras,18,7,47.0,318,76.0,20,6,0,2,6
12920,6461,34,Corinthians,14,5,53.0,513,87.0,6,1,1,1,10
12921,6461,34,Cruzeiro,13,5,47.0,458,84.0,13,2,0,1,6
12922,6462,34,Botafogo-RJ,10,4,49.0,364,71.0,14,2,0,1,5
12923,6462,34,Chapecoense,18,4,51.0,349,72.0,12,1,0,1,10
12924,6463,34,Flamengo,20,4,56.0,440,84.0,22,3,0,0,8
12925,6463,34,Santos,11,4,44.0,359,80.0,18,5,0,0,2
12926,6464,34,Gremio,6,2,41.0,359,76.0,13,2,0,0,3
12927,6464,34,Sao Paulo,15,5,59.0,489,82.0,14,1,0,2,2
12928,6465,34,America-MG,10,2,54.0,458,85.0,20,2,0,2,4
12929,6465,34,Internacional,12,5,46.0,409,83.0,19,1,0,2,7
12930,6466,35,Corinthians,12,2,43.0,339,71.0,22,2,0,3,5
12931,6466,35,Vasco,16,3,57.0,442,74.0,14,2,0,1,9
12932,6467,35,Athletico-PR,17,6,48.0,410,84.0,23,3,0,4,4
12933,6467,35,Vitoria,11,2,52.0,427,87.0,15,2,1,0,3
12934,6468,35,Bahia,8,2,51.0,386,79.0,24,3,0,2,4
12935,6468,35,Atletico-MG,12,4,49.0,376,75.0,16,2,1,3,10
12936,6469,35,Palmeiras,22,7,66.0,493,80.0,8,2,0,5,11
12937,6469,35,Parana,9,3,34.0,266,62.0,22,4,0,0,4
12938,6470,35,America-MG,16,7,48.0,420,80.0,20,6,0,1,4
12939,6470,35,Santos,8,3,52.0,444,83.0,14,1,0,2,6
12940,6471,35,Flamengo,13,5,41.0,321,71.0,13,0,1,0,8
12941,6471,35,Sport,13,2,59.0,438,81.0,9,1,0,3,6
12942,6472,35,Internacional,5,1,60.0,472,83.0,18,3,2,3,9
12943,6472,35,Botafogo-RJ,12,4,40.0,333,74.0,13,2,0,1,1
12944,6473,35,Sao Paulo,8,3,51.0,441,79.0,14,2,0,4,3
12945,6473,35,Cruzeiro,7,0,49.0,427,79.0,17,2,0,3,1
12946,6474,35,Chapecoense,10,3,35.0,285,75.0,21,2,0,0,2
12947,6474,35,Gremio,16,11,65.0,544,88.0,12,2,0,3,4
12948,6475,35,Fluminense,14,2,58.0,415,80.0,16,4,0,5,2
12949,6475,35,Ceara,13,4,42.0,293,68.0,24,3,0,1,4
12950,6476,36,Atletico-MG,12,2,45.0,422,75.0,17,2,0,0,4
12951,6476,36,Internacional,15,3,55.0,485,76.0,10,1,0,2,11
12952,6477,36,Botafogo-RJ,16,3,48.0,419,84.0,16,2,0,1,5
12953,6477,36,Santos,19,6,52.0,437,85.0,19,2,0,0,9
12954,6478,36,Corinthians,10,1,51.0,444,82.0,14,4,0,0,5
12955,6478,36,Athletico-PR,18,7,49.0,428,82.0,18,2,0,1,8
12956,6480,36,Gremio,16,4,57.0,527,85.0,14,3,0,0,4
12957,6480,36,Flamengo,18,7,43.0,387,82.0,17,2,0,0,9
12958,6481,36,Vitoria,16,1,46.0,409,88.0,15,1,0,4,8
12959,6481,36,Cruzeiro,13,7,54.0,470,86.0,18,2,0,2,6
12960,6479,36,Palmeiras,24,9,48.0,339,78.0,13,0,0,3,9
12961,6479,36,America-MG,1,1,52.0,370,76.0,20,6,0,0,2
12962,6482,36,Vasco,8,2,35.0,246,73.0,19,2,0,1,3
12963,6482,36,Sao Paulo,10,2,65.0,445,84.0,22,4,0,2,7
12964,6485,36,Sport,13,6,64.0,502,78.0,13,1,0,1,6
12965,6485,36,Chapecoense,18,8,36.0,283,69.0,22,2,0,1,7
12966,6483,36,Ceara,17,6,59.0,450,80.0,17,2,0,2,7
12967,6483,36,Parana,5,0,41.0,302,74.0,12,1,0,1,6
12968,6484,36,Bahia,13,7,56.0,478,81.0,23,2,0,1,3
12969,6484,36,Fluminense,6,1,44.0,390,77.0,9,1,0,2,1
12970,6486,37,Santos,21,9,41.0,354,78.0,19,4,1,0,9
12971,6486,37,Atletico-MG,16,4,59.0,508,87.0,15,1,0,0,8
12972,6488,37,Flamengo,9,5,44.0,429,79.0,9,3,0,0,6
12973,6488,37,Cruzeiro,24,7,56.0,540,87.0,10,6,0,0,8
12974,6487,37,Athletico-PR,17,3,65.0,530,88.0,19,3,0,5,10
12975,6487,37,Ceara,13,5,35.0,285,72.0,18,4,0,2,4
12976,6489,37,Vitoria,13,3,39.0,347,81.0,15,2,0,0,7
12977,6489,37,Gremio,19,7,61.0,544,85.0,20,4,0,1,9
12978,6490,37,Palmeiras,9,3,51.0,387,78.0,18,5,0,2,14
12979,6490,37,Vasco,9,3,49.0,394,78.0,17,4,1,0,5
